'7p5um_afterProtein_0'	'7p5um_afterProtein_1'	'7p5um_afterProtein_2'	'7p5um_afterProtein_3'	'7p5um_afterProtein_4'	'7p5um_beforeProtein_0'	'7p5um_beforeProtein_1'	'7p5um_beforeProtein_2'	'7p5um_beforeProtein_3'	'7p5um_beforeProtein_4'	'7p5um_duringProtein_0'	'7p5um_duringProtein_1'	'7p5um_duringProtein_2'	'7p5um_duringProtein_3'	'7p5um_duringProtein_4'
-0.04414477739036282	-0.03259963993033782	0.004980412840170256	-0.02425562534251685	-0.008421838708663421	0.002417972256083867	-0.002045900611815477	-0.005476269675411483	0.009058795111425821	-0.02270413431837059	-0.002869259141160985	-0.004378750740911805	0.1384523007282391	0.1125732284838209	0.124275568509058
-0.04388622021180566	-0.03204770926612771	0.005251568337311108	-0.02435321190884476	-0.008045936487110383	0.002477938122347534	-0.002152000122512543	-0.006981340462369645	0.008811028154194211	-0.02247597705141569	-0.002406318098218896	-0.004044770616137422	0.138761907694567	0.1128283863948055	0.1256025397438064
-0.04377249789900772	-0.03280056502737311	0.005297248829816525	-0.02546978538023087	-0.00812928987165118	0.00197698636958632	-0.001975000495212265	-0.007721083884812074	0.008761414688921054	-0.02162270293439461	-0.002937285262603839	-0.004069849536203179	0.1387250896798036	0.1124211818470575	0.1258294308970189
-0.04392353054867071	-0.03223339494794208	0.003979606541991254	-0.02469011358037093	-0.007795216685615669	0.001666168592031059	-0.002258151480207804	-0.007448514965127884	0.009212855558501876	-0.02149692755022248	-0.003178117174312045	-0.003925839267073641	0.1391311826291072	0.1126433726995341	0.126769744947015
-0.04385260411191572	-0.0324558773692013	0.003166259216619394	-0.02492863484728658	-0.007485699032414583	0.001131897182254371	-0.003988025865959755	-0.008096057158577086	0.00899411798600297	-0.02177173893940787	-0.002519615289782062	-0.004150655591271271	0.1396865697720055	0.1133015694040732	0.1260878467900042
-0.04333393653790074	-0.03256804354201237	0.002967078518417599	-0.02480101917038036	-0.006767033956302626	0.001846098796735252	-0.003259746250750983	-0.00926698830529904	0.00900866023315311	-0.02180947284616175	-0.003129580844675961	-0.003551415867990945	0.1394835292722205	0.1134161961494819	0.1269535444517984
-0.04404024850099675	-0.03239964067142775	0.003376437514330477	-0.02560092586959317	-0.006901396136945959	0.0005372437497264126	-0.003832793110534194	-0.009130898574648105	0.009110389964560039	-0.02163651567320757	-0.003350488845772714	-0.002952368715329529	0.1395338553354182	0.1141452602225482	0.1265504768612107
-0.04459852296987299	-0.03245481112295157	0.003796599491308617	-0.0258780698626585	-0.007258789502269991	0.001106404282493423	-0.0047534889432293	-0.009285033309782142	0.009128884973336526	-0.02214504202267265	-0.002371687359322139	-0.002797882656021447	0.1402406735694328	0.1134562356808452	0.126435377429796
-0.04502815608910316	-0.03224865293549217	0.003688019095288264	-0.0260699686143695	-0.007440483198431158	0.001269255640354516	-0.005432452136482413	-0.008842778775750459	0.008802577073678375	-0.02168707115735868	-0.002276223397916666	-0.002822775017536985	0.1403013900609444	0.1134114548412593	0.1267093929404302
-0.04475527867824847	-0.03354458167687291	0.00329838173325403	-0.02644316222173226	-0.00620323884299534	0.0004807612373195491	-0.005538016392400535	-0.008499405399116866	0.009324248554452463	-0.02150207580224217	-0.003950004664554196	-0.003223959822329259	0.1408103199783902	0.1127192497983022	0.1270045148735566
-0.04517640825416525	-0.03354430087355842	0.003702425932814113	-0.02609708654081505	-0.005952615700135944	0.001549777187804691	-0.005412459426682559	-0.008973418960285917	0.009104273914972871	-0.02113094914573443	-0.003791363759505728	-0.005448627759295152	0.1420538284672125	0.1132079421907295	0.1262303596765085
-0.04503901842786695	-0.03390803705286882	0.003996334076480479	-0.02516498210266532	-0.006378132899008238	0.00261008416776376	-0.003859203731931105	-0.008871539879129586	0.009568055049314295	-0.02130161798533903	-0.003458452829817715	-0.004799389382644889	0.1432686802973333	0.1131519721761133	0.1264604342085964
-0.0458815799644342	-0.0336073325957183	0.004101446106309581	-0.02479004477615504	-0.005574294053580342	0.003315444252861566	-0.003924155361233639	-0.008516020353053322	0.009564548420359309	-0.02101042277910081	-0.003371479072194705	-0.004334963287084354	0.1441752746207093	0.1131256101721509	0.1258544268925311
-0.04601202515713509	-0.03383198897825723	0.004333429493201701	-0.02465447366134682	-0.0054666672394863	0.003385869765290428	-0.003461326961048394	-0.008546160084919596	0.01053551579859513	-0.02059086422315826	-0.003809605941617056	-0.004253770948673394	0.1445762862815217	0.1138330532802442	0.1260369774336025
-0.04690659241267336	-0.03314691441089468	0.003914583438369479	-0.02499586270472154	-0.005218801433717335	0.003793337302104849	-0.004975729578454602	-0.00815808240359317	0.009948530977855641	-0.02027708290000685	-0.003862279454773243	-0.005364565986955547	0.1447025705523436	0.1142849303807899	0.1264114419420884
-0.0463696463250155	-0.03362550521948721	0.004124054401887012	-0.02480816088890297	-0.005380669744141642	0.004025266359626412	-0.004722388048951309	-0.007548262476221757	0.01054641663531863	-0.02055312997125924	-0.003537485229371584	-0.004441102617995837	0.1452957631940238	0.114060396682547	0.1268155915254837
-0.04680084759980041	-0.03336938112954596	0.004386174839343893	-0.02363794692538107	-0.004915935070025412	0.004408307737730044	-0.004571148240837597	-0.006380645513439309	0.01001228033810264	-0.01954797438258682	-0.003260257603133088	-0.005496615415229014	0.1465907968451408	0.1140727780074643	0.1273453329906932
-0.04693266065100377	-0.03394820800245274	0.004221271141790051	-0.02322229655760755	-0.004886300385699149	0.004192631810800873	-0.005663419728703545	-0.006120830159363044	0.009893377754302823	-0.01915715711133426	-0.002885521557743131	-0.005731848668334871	0.1467923198776372	0.1141965416695019	0.1262499470311689
-0.046939996080266	-0.03273682858258498	0.003437161115388609	-0.022600958505408	-0.004580350218233553	0.004379610275893842	-0.005474127871777867	-0.007506914112237695	0.009817563653474526	-0.01992078043656986	-0.003626890605366362	-0.006929321572599859	0.1468040090580973	0.1144539795717612	0.1265174218278931
-0.04670128397587292	-0.03346905257874272	0.003121973567079328	-0.02282376366717837	-0.005574149330003442	0.00383081884220704	-0.004980603992928045	-0.007743522403732994	0.009492325833491799	-0.02091411000337384	-0.004223201477704164	-0.006955397812588027	0.148031053720799	0.1144181072328004	0.1265010877506029
-0.04586073449547445	-0.03336588778545529	0.002836355399428836	-0.02250984492219893	-0.004468586664991836	0.003560475878813252	-0.004631930369437376	-0.008294759516465522	0.01006314837794986	-0.02175498250715036	-0.004946555416018739	-0.007396702508041877	0.1481320669524067	0.1141242018637376	0.1280276100170272
-0.04606052534711458	-0.03437748640588745	0.002042958051698629	-0.02268575446686594	-0.004303969581940681	0.003828060414776679	-0.003586584163007611	-0.007518821163199463	0.00979101079845851	-0.0231946038133668	-0.004210763174231968	-0.007378296090785941	0.1477003053059615	0.1139620943214437	0.1286232029246627
-0.0444881542886727	-0.0349719519715832	0.002634831912512126	-0.02360813849101745	-0.003847156415344388	0.002676972400472155	-0.003474788017818586	-0.00814115774125912	0.01040939977408417	-0.02362525564743156	-0.003647741209943045	-0.006634424578627077	0.1478332117325932	0.1146104546310243	0.1296069015035036
-0.04418347123789035	-0.03452705084999563	0.003551442506356861	-0.02338405540439875	-0.00316121725484364	0.002700992324822904	-0.003035007369437959	-0.008784863607531057	0.01055583635215102	-0.02316412032699833	-0.004447312725797126	-0.006557585791636414	0.1477407081640781	0.1148082132064689	0.1304168567404082
-0.04442074769408355	-0.03452471101252147	0.003942445885770862	-0.02265461519748485	-0.004500545789286825	0.002549889278751105	-0.003770067410783173	-0.009020078028538769	0.01131122998671419	-0.02251771281658721	-0.00458290425475294	-0.006299732971586369	0.1475003613708301	0.1144594654191565	0.1294520667614964
-0.04471684868039716	-0.0350317609435864	0.004696136376147186	-0.0235956837159253	-0.004798328063299939	0.002812913404428685	-0.003437292925576541	-0.008784171486170278	0.0116515353328368	-0.02268874010199806	-0.004536334230166972	-0.007236065228880165	0.1475119585287841	0.1138182720845624	0.1293952846581179
-0.04459469246307934	-0.03585271917606009	0.00397573089005121	-0.02299591477530594	-0.004422481459208649	0.003273475640333534	-0.00337892442586829	-0.008247594396997404	0.01143754431711308	-0.02344233234021353	-0.003627680831960745	-0.007204592736243992	0.1467460797134693	0.1136894179277737	0.1282887829324595
-0.04567842454195226	-0.03563035487778193	0.003181920151176132	-0.0227230899650539	-0.004105999602182386	0.003554680821198697	-0.003799397146261707	-0.008424670722317118	0.01104723349613468	-0.02422734578985286	-0.004366072154750267	-0.007455019937040883	0.1466818529141039	0.1153427158758184	0.1289556995298708
-0.04505566970112651	-0.03529310920125434	0.004111387537993894	-0.02267434227532916	-0.004514726672735891	0.004967562308635709	-0.003324287212320587	-0.009135344840817239	0.01131810619381313	-0.02457715139212646	-0.003969199658039768	-0.006661828994591001	0.1457069860434781	0.1147059887590439	0.1295916626020143
-0.04474117495669538	-0.03585841615418672	0.005103445357504954	-0.02263884264241095	-0.004737744929581345	0.004110446363628673	-0.002798104811031543	-0.00868143856269743	0.01212481166229368	-0.02510297197627409	-0.003237278053570214	-0.006320181381656506	0.1465151828563055	0.1149479889519819	0.1301011586611612
-0.04563620342243679	-0.03699743639527642	0.006431822958944733	-0.02215519912607455	-0.005141786978064555	0.004632470455368298	-0.002517723465163269	-0.008650821713124035	0.01243577516364902	-0.02467408687141459	-0.003921190735197588	-0.006652119951196564	0.1467266801294948	0.1149323874386385	0.129703105940497
-0.04491221267802747	-0.03770637408308747	0.006445567723189161	-0.02147674406396227	-0.00483138729355348	0.004106252496965834	-0.00221481940980317	-0.008695460051206583	0.01267616729019533	-0.02463790321015158	-0.004203908282165769	-0.006311010626993213	0.1466894775018462	0.1149689763289251	0.1285628918804009
-0.0444135948704486	-0.03727942837097331	0.005955090622716264	-0.02140164190721322	-0.004524384340662158	0.004344897229761058	-0.002068701936376316	-0.008813214539487801	0.01334774570548064	-0.02539677023184495	-0.004027513196284804	-0.005863437371360816	0.1464228036858138	0.1143410858790344	0.1276868079330613
-0.04470926037559486	-0.0366796466863808	0.005977234791714636	-0.02187675010274187	-0.004596396824334326	0.004077520390423417	-0.00206028069094244	-0.00850039108205225	0.01347508319348684	-0.02492783267218646	-0.004525261093133559	-0.006728077413205857	0.1462930763854303	0.1146369588243331	0.1276159618606418
-0.04495572527324543	-0.03636682872026981	0.005990970697188569	-0.02111143353629585	-0.00396575884673589	0.003929791351447887	-0.002999965582365705	-0.007511982546469564	0.01312881493420542	-0.02569759857950926	-0.00534728269567708	-0.006829089920071446	0.14586277838815	0.1143104635996235	0.1269159918848712
-0.04489909248629187	-0.03626764207206706	0.006680686275632453	-0.02106521510660964	-0.00347782254096507	0.004331423949155089	-0.003310192183490435	-0.006830603801928237	0.0133455384067151	-0.02485786483873509	-0.005300575604678559	-0.007317038978012586	0.1458015382963615	0.1143994785839481	0.126580779234644
-0.04443291439415331	-0.03614869952973437	0.006740108384332921	-0.02147904891444946	-0.003113412902645551	0.004228990782655595	-0.002703318695862877	-0.006601798130248304	0.01270558653237686	-0.025191049783024	-0.005767052202793166	-0.007734935217064573	0.1459913249077666	0.1150388175004036	0.1260720217942543
-0.04473141379460299	-0.03677660064502347	0.007008653006935539	-0.02092066907539292	-0.002733127495856857	0.004009592382500871	-0.003875044332143252	-0.007305257002822585	0.01344215579918678	-0.02538182209305251	-0.005884455752774187	-0.007043773977962298	0.1452591093639367	0.1151037822847015	0.126084435049287
-0.04552245140364497	-0.03664249677951531	0.007940219314557573	-0.02064770742636768	-0.002081387798681611	0.00464621086352579	-0.004507146205471935	-0.008180552177184941	0.01348102135138446	-0.02540734204013639	-0.006555582201938193	-0.007199121802832109	0.1444492043441698	0.1162917655239683	0.1262244146254015
-0.04549652217374744	-0.03707983279809879	0.007025289429539838	-0.02096361974928629	-0.002749193278273498	0.004282696932862429	-0.004340960486195977	-0.008334437832953956	0.01319775658428585	-0.02480189435033775	-0.006984062571290472	-0.008658473154041085	0.1463953737937231	0.1168258818062666	0.1259268578697251
-0.04561445645175344	-0.03622588793655013	0.006584195514733659	-0.02019449199918139	-0.003534013075530362	0.004453291868696141	-0.004979293798553497	-0.007921683765391485	0.01255435797562288	-0.02665999086915727	-0.007354229628512399	-0.008359720459537701	0.1469431447147471	0.1169444694313675	0.125728518326046
-0.04642707484913788	-0.03590962862713742	0.006349030568505554	-0.0206012297228757	-0.002216450269994619	0.004582055991594003	-0.005357291419425758	-0.0073978669788336	0.01181671569326925	-0.02696730046761775	-0.006664504603173138	-0.009071860275181802	0.1470629792024373	0.1167271382492137	0.1250952292876228
-0.04701610429888869	-0.03559678193352234	0.005814353648063819	-0.02077063522007472	-0.002130429868318684	0.00465191078069882	-0.005649968349631829	-0.008157595953164121	0.01188781032072878	-0.02639210559919902	-0.006858677747606068	-0.008763801101837221	0.1472117503962075	0.1169784953459901	0.1255969926095532
-0.04729075357108525	-0.03534214370117095	0.005820799225583206	-0.02073934678164174	-0.001723542893610652	0.004062556020925756	-0.004940523976309563	-0.00725501879253676	0.0124388316174141	-0.02695518721141965	-0.00690713265457199	-0.008386551933881312	0.1469380011970888	0.1170520423213616	0.1256960596419771
-0.04657558251042304	-0.03592659046020702	0.0067630275975471	-0.02116350962460833	-0.001109175054390787	0.00475152590534289	-0.004682207215792655	-0.006971516740346018	0.01199286030238333	-0.02812733873640805	-0.007292333392818318	-0.009190142442089565	0.1482021953453322	0.1160681195285194	0.1250219712221413
-0.04662882187285289	-0.03588290269816163	0.007622089011834032	-0.02076489653427122	-0.001146337312536438	0.004790760388542536	-0.0045744001187773	-0.006966918969474989	0.01257625664156653	-0.02763443395727982	-0.007037709197146746	-0.009046064078231594	0.1495895788765056	0.1165500777549681	0.1240822298032888
-0.04666970616896848	-0.0356861145690483	0.00785670166427721	-0.02027351996703647	-0.00144731061870873	0.003778291426783653	-0.004357398803805645	-0.007003175441042231	0.01259680476901465	-0.02719360719220265	-0.006871753781067413	-0.008549845420933719	0.1499064324901877	0.1176471271221903	0.124044059635477
-0.04597968523050444	-0.03536348276342371	0.007765375653043693	-0.02071936910340894	-0.0008975756892426467	0.004854642085726169	-0.004179844042449976	-0.006450333951267484	0.01219849892022057	-0.02770138290784041	-0.006671195153534537	-0.007926590912758325	0.1509386521502008	0.1184059742385737	0.1246221399606387
-0.04710757222018924	-0.03614548817048174	0.006723087010900297	-0.02068925645619396	-0.0004630011693642633	0.005309009063864667	-0.004754987932167998	-0.005992408225338308	0.01182504809859564	-0.0276882498923734	-0.007363359478981812	-0.007892437335541638	0.15062886124568	0.1185845853292717	0.1251807453868498
-0.04714508951811658	-0.03605840479207378	0.007469736177019737	-0.02082919579840586	0.0007066030550937352	0.004978627550911718	-0.005056105477610928	-0.004695278951584281	0.01187362935970099	-0.02696454136327764	-0.008046733339601375	-0.006436329353119261	0.1511628423660725	0.1185313968654502	0.1259596595968617
-0.04735127915640247	-0.0359169691573209	0.008074964822859187	-0.02062138850758088	0.0005899509669493597	0.005340411584136451	-0.004318725848692473	-0.004573415037178674	0.0114235440285706	-0.02803644550784079	-0.007781871241206773	-0.005319562209195383	0.1506008678584526	0.1185654442467099	0.1260926077280329
-0.0467943248202336	-0.03605552925053251	0.007763686021307725	-0.0199495179612057	0.001607527227594607	0.005139139247423152	-0.004353980820833547	-0.004543630392225606	0.01127212858975407	-0.02765452697790016	-0.008768150112435702	-0.005467816994728009	0.1504925558030968	0.1179735029985984	0.1257219422751055
-0.04714853354104209	-0.03542246908241936	0.007712375381522918	-0.02000194020243584	0.001133018823410881	0.005600223632147405	-0.005516863318422216	-0.004828173149267867	0.01088592158412921	-0.02749725242658707	-0.008803297658308229	-0.005822632409175021	0.1502888579107729	0.1178463623336591	0.1247557193802276
-0.04719405370455598	-0.03548141415288397	0.007618046015045676	-0.01930684541953659	0.001763393513896538	0.00492163072784102	-0.004947347481048192	-0.004367156649806248	0.01084411814598096	-0.02770624221827167	-0.008778526514758411	-0.005319500528081902	0.1518322857691517	0.1173560837412173	0.1240694131858618
-0.04624161666668569	-0.03540577529197642	0.007916492485591231	-0.01847881992712469	0.001921834872151473	0.004633854775297541	-0.00502621234137951	-0.004095706554872014	0.01078585446413149	-0.02744351431664482	-0.007717016709865798	-0.00538379812020183	0.1521930599237198	0.1177153190241455	0.124448383327674
-0.04525333219229544	-0.03518744635094362	0.00900779950991093	-0.01850405937065425	0.002029395218254404	0.004411239951116253	-0.005065972044774714	-0.004682377308979135	0.01038836832547285	-0.02651930841200434	-0.006934274229920545	-0.00543408080559378	0.1523686992161923	0.1171396370669921	0.123762984406098
-0.04440915164581638	-0.03574461771286386	0.009014206670337921	-0.01746770053587138	0.002532236042643188	0.004744624231495242	-0.004885534863675656	-0.004939018005350682	0.0103868070205001	-0.02633502396109555	-0.007493356332694434	-0.006313917488685469	0.153132458281004	0.1164978867144397	0.1246093287629381
-0.04373917570166641	-0.03535384229935989	0.009474086762277123	-0.01868696373123002	0.002608463043322073	0.004635006560216759	-0.004699993387510926	-0.005207588906365301	0.01008861940330313	-0.02627075716213578	-0.008065239992989914	-0.006413033934416473	0.1540544566915462	0.1176400737876251	0.1249589019182853
-0.04335976878240411	-0.03573054675516113	0.00891871591000104	-0.0189387308238807	0.001455099829530404	0.003919190053263688	-0.004905692317552335	-0.005616263969162927	0.01011404281595224	-0.02685501283632252	-0.007786670377538218	-0.006978821002930444	0.154060380334154	0.1181332930200517	0.1256234332877188
-0.04374695541476525	-0.03665007565468892	0.009135175876822443	-0.01834543113790271	0.001086039667257399	0.004673468359705724	-0.005037358694573502	-0.0060700438525364	0.009636043715150422	-0.0268441328406942	-0.008167688648271443	-0.007013147300526532	0.1545353858754201	0.1175531408200682	0.1251874569334396
-0.04420967175171464	-0.03638608281341144	0.00911996447710961	-0.01799327164695008	0.001082259773337313	0.00433280365848987	-0.005283965232165344	-0.00566243607861161	0.008743629674846209	-0.0267201347954098	-0.00775323390687721	-0.00827113148347626	0.1548358296202898	0.1167266623219937	0.1250082362926402
-0.04458515054334145	-0.03710377819055127	0.008671547545244129	-0.0184455627515438	0.001330822386927277	0.004050977110589993	-0.004340794005351034	-0.005963940919527233	0.00820966241834814	-0.02604807197322856	-0.006968676678313246	-0.007873337982578263	0.1537907225723097	0.1172802091107281	0.1248791810836626
-0.04450148530352682	-0.03557471786103333	0.008427593203387373	-0.01830605239243677	0.0009635007024628717	0.003252281009507474	-0.003818839069010316	-0.00677244554287737	0.008025623608074239	-0.02605906406940917	-0.006796108072936402	-0.007001835102258117	0.1539980812241992	0.1164732165359383	0.1248677856271704
-0.04486005297482998	-0.0355424887185497	0.008124604692097637	-0.0187123268040314	0.001559125311505261	0.002789152885324664	-0.003248740340476286	-0.005131423521477219	0.00820445840497408	-0.02627716238544209	-0.006696747668224812	-0.006789285345630836	0.1537459361980523	0.1161687570807337	0.1243563200840157
-0.04474869797461634	-0.03571091656732783	0.008101888215991226	-0.01966068848518776	0.001104308162080292	0.002991161234094042	-0.002877090352560341	-0.003857752562657413	0.0077357327008723	-0.02607591878114013	-0.006223831803306212	-0.006041400209599437	0.1530902803209761	0.1155360751188531	0.1226739968362546
-0.04400324103081232	-0.0364610789739282	0.008984612147772353	-0.01934188807830245	0.001782175690036691	0.003157900647202672	-0.003237450002923803	-0.003303413859851334	0.007694945579966472	-0.02602208727658384	-0.00675555531598937	-0.006406770362042513	0.1536944518456929	0.116083057632307	0.1231750839199389
-0.04361635703607603	-0.03675525957779113	0.008568430274216055	-0.01899675082192759	0.00218273092056398	0.002831682255884926	-0.002266521255291865	-0.002919300393909863	0.008536634398685516	-0.02539496513441242	-0.007235817375108144	-0.007946441815442337	0.1536598169172896	0.1162699321638112	0.1234834257515804
-0.04304691348750989	-0.03686220932905204	0.007749942200805937	-0.01885547374518104	0.002660085093346476	0.00223132306999696	-0.002157087402049673	-0.002730206178773731	0.008435588268393135	-0.02494213080702845	-0.006484298082474305	-0.008336523823688505	0.1536825397808273	0.1166471548274371	0.1238408161842123
-0.04263840653945006	-0.03655593574160904	0.008028752027728348	-0.0195065186146901	0.003368517159918705	0.001558317057040015	-0.001942718718677183	-0.002877520032948166	0.008043408299746424	-0.02505640178927238	-0.005730623600758711	-0.008341721631001386	0.1545979836078132	0.1162304995859755	0.1251870908157492
-0.04238389487044525	-0.03619554869524444	0.007922687599065004	-0.01872304415123954	0.003290381673018317	0.001925593571749484	-0.002158679189150359	-0.002981093310704286	0.008322618493231293	-0.02516702121951331	-0.006240948846548022	-0.008608892269233503	0.1548053382766106	0.1159668064067639	0.1243811016078682
-0.04238968441469726	-0.03597880895089439	0.006596043967516896	-0.01899116292211378	0.003037659365517698	0.001618590129256137	-0.002050073605122493	-0.001952918884634669	0.008094784435007663	-0.02409846431688978	-0.006795928259015205	-0.008463497702603573	0.1543703207163238	0.1161903530504333	0.1236720531642554
-0.04226556386326785	-0.03624597101837235	0.00632725989068561	-0.01766203940148942	0.002294066248837989	0.000943499383112445	-0.002524742045493633	-0.002121534550899695	0.008640290874920575	-0.02325860617654951	-0.005507378940610153	-0.007834181506165203	0.154791773530723	0.1172081308159161	0.123872850068982
-0.0425294350588018	-0.03551865735758775	0.00621550165752871	-0.01681362199141467	0.001736231585156345	0.001042334634155817	-0.00203150003914776	-0.003118315735642252	0.008600789593224523	-0.02327428459565961	-0.006190423749465879	-0.007612975948377246	0.1551245917887142	0.1171663939346798	0.1246706765511175
-0.04185660185927331	-0.03580837679617255	0.007006088746964956	-0.01704920689563205	0.001640728961302074	0.001148213459655545	-0.002226841554644421	-0.00385009693956806	0.008162356178631092	-0.02310434855668486	-0.006808594185883088	-0.007373121029908281	0.1553641323095201	0.1174752424618186	0.1246900492203398
-0.04232095162704275	-0.03511344864770621	0.007105635770916607	-0.0165243464496112	0.0006714549049227081	0.001356843157006571	-0.002110020709006621	-0.003791690896276401	0.008265458159153138	-0.02342960993487153	-0.006672898072802913	-0.006770799527704319	0.1557070103478518	0.1181576594149289	0.1245167795722738
-0.04181484926940016	-0.03506490948473506	0.005850215592633767	-0.01661996510475894	0.001261415114485409	0.0008588685130450635	-0.002717603131488333	-0.003006837523590433	0.008801844098008049	-0.02379572381341621	-0.00702882338461519	-0.00684076452208944	0.1555243815246305	0.1180596408341361	0.125319368996921
-0.04279505925134064	-0.03535178414965634	0.006389132264387865	-0.01747039695524477	0.001370788082211361	0.001533610201560731	-0.002545812276646908	-0.001894144762156325	0.008865896852237931	-0.02384847166279846	-0.006927768903515319	-0.006579503904619102	0.1551429607503534	0.1180920201091715	0.1256726644489909
-0.04309213081901342	-0.03624681698236853	0.006314077175808785	-0.01677171654496756	0.001239091774370316	0.000438527085936391	-0.00294833207622186	-0.001514536537806199	0.009598079017357874	-0.0233608485274589	-0.006994735146430786	-0.007244218246270862	0.1551529095178169	0.118333870041165	0.1257276984544584
-0.04292314032681299	-0.03707289946252207	0.006065442621533412	-0.01699367868397472	0.0007929377100093227	-0.0001321808151931725	-0.004128635743684606	-0.001171761451885356	0.01006020409794411	-0.0220783638291947	-0.006620157866869314	-0.007114383163052129	0.155329048020478	0.1190972132132136	0.12657916242728
-0.04262650663442125	-0.03777090467562422	0.004822057816256442	-0.01686361335386244	-0.0002118577935823485	-0.000590931805702688	-0.003236554014046766	-0.0007626997050373951	0.01082495707857728	-0.02151140097208615	-0.005427387054059762	-0.007462475764419843	0.155321799144883	0.1190541954096698	0.1264278739179441
-0.04266318570626015	-0.0386766351632713	0.004434888575679197	-0.01697415974537525	-0.000577355526169443	-0.00185297807137863	-0.002565043658302069	0.0008678142124555199	0.01122879088588696	-0.02158970163242524	-0.005987712682224866	-0.007529309886283309	0.1556789198769064	0.118297024412431	0.1273671907751867
-0.04252894671741825	-0.03858626032403473	0.004305098138139729	-0.01726321184252017	0.000834683524232771	-0.002319871561311415	-0.002790246260332085	0.001801990518794483	0.01222361804962313	-0.0224541368411153	-0.00685014847709986	-0.007386845970115824	0.15727504314584	0.117874856965346	0.1274526019188343
-0.04271105422345201	-0.03896666236220292	0.003854207318945591	-0.01688228738480108	0.001667820771031003	-0.002354897847243631	-0.003725598684265863	0.001397174028638037	0.0119123743000899	-0.02154182250736336	-0.007574316379482027	-0.007495389132736868	0.1577682302656994	0.1180233273675042	0.1274226386244752
-0.04313235325082254	-0.03869608551840514	0.002995432061464243	-0.01581523010680835	0.001269545944385886	-0.001908981129631893	-0.004145906049125292	0.002022758171219774	0.01099221566478348	-0.02201444550116172	-0.00632161200757908	-0.007682708937217411	0.1571853631087016	0.118249604465094	0.12829579702421
-0.04444177286384687	-0.03872031140304738	0.002187618525707036	-0.01573058991408971	0.0001969364058844736	-0.00293744584844835	-0.003803928757024067	0.001867997691896939	0.01123209785796087	-0.02205505491761151	-0.005285710222983186	-0.007379153276285341	0.1580100239511218	0.1179758799281975	0.1292730034931091
-0.04526006131493987	-0.03722988756915296	0.001486339337988918	-0.01477358354835417	0.0005292236772271863	-0.00320436506538524	-0.00468281374461782	0.001473590503892952	0.01185385646807613	-0.0217819492705803	-0.00614432842313728	-0.006740656598190259	0.1568558683674865	0.1182769832516532	0.130259249872087
-0.04512088703290873	-0.03693041356010118	0.001627134058866053	-0.01509829350366293	0.0008601688664742202	-0.00322632921012167	-0.005894469649923406	0.001205988498882538	0.0120875589145456	-0.02177170457673872	-0.006649201438823304	-0.006113643228669266	0.1570892382634273	0.1184798203665548	0.1300043177035853
-0.04439597462629419	-0.0375870524220695	0.001048561100316148	-0.01471054164547086	0.001709316598239363	-0.00254241948671996	-0.006067163460027336	0.0001682560256469623	0.0114611753073034	-0.0216515363078531	-0.006884042434557092	-0.00671796581232377	0.1572200988612519	0.1183376125939462	0.1308531344183184
-0.04405645116590051	-0.0381475177051252	0.0006762996191698178	-0.01499395146777871	0.002313986610034124	-0.002134194974081516	-0.006018398592733454	0.0003330947925562766	0.01180121967575276	-0.02217056735579515	-0.007195448798846815	-0.006898978310272127	0.1582355923437936	0.1174423206193359	0.1314863915142157
-0.04351272439964826	-0.0382015046584972	0.001316632317185151	-0.01557190915858669	0.002394085328274898	-0.001598357269357864	-0.006571814564452161	0.0004476561478896635	0.01281689742490488	-0.02139490111668618	-0.008214173436483896	-0.006623243511289817	0.1573453096472944	0.1170307231396613	0.1322592928219947
-0.04391652937995882	-0.03807014415136273	0.0005637316002368165	-0.01584168076149023	0.002593149656436644	-0.002857284591592069	-0.006440942601389443	0.0002157988002723377	0.01277814137622113	-0.02152067865074814	-0.008199433939696354	-0.006478893360252466	0.1570650801529752	0.1164586908476447	0.1327905086352465
-0.04357196450675738	-0.03716552038848597	0.001166548984651183	-0.01632477136570715	0.001804398686138908	-0.003808669875481452	-0.006518954456144088	0.000448227602295348	0.01242642151891316	-0.02109735446505945	-0.007963103691307816	-0.006381823087622349	0.1580316609487782	0.1169462991116053	0.1335272388921456
-0.04359325838306538	-0.03690811976439046	0.001506630050293056	-0.01587151282027149	0.001000122292023065	-0.002665417689443395	-0.00573002627550584	0.0002616809285967969	0.01357752264248385	-0.02078291784357278	-0.007507152050094557	-0.006798102602282502	0.1589139832302672	0.1166426564291657	0.1339577304037986
-0.04363087671151777	-0.03768029536205103	0.001253240259909583	-0.01473494995207147	0.001582274256606064	-0.001742560896909051	-0.006303490272113743	-0.0002435082405642941	0.01358678840935884	-0.02169069190406736	-0.008472120273323669	-0.007505851277282538	0.1597233154288354	0.1166816428096037	0.1342975265852288
-0.04315179086604448	-0.03665370729477202	0.002562899742706071	-0.01420449735720331	0.001934674113343471	-0.00155193903931361	-0.006210175615318059	0.0005811810006779439	0.01358231447849528	-0.02261489649840798	-0.008604278383102404	-0.00893382507596565	0.1601505367787184	0.1168116103575158	0.1337040833609457
