'5um_afterProtein_0'	'5um_afterProtein_1'	'5um_afterProtein_2'	'5um_afterProtein_3'	'5um_afterProtein_4'	'5um_beforeProtein_0'	'5um_beforeProtein_1'	'5um_beforeProtein_2'	'5um_beforeProtein_3'	'5um_beforeProtein_4'	'5um_duringProtein_0'	'5um_duringProtein_1'	'5um_duringProtein_2'	'5um_duringProtein_3'	'5um_duringProtein_4'
-0.01568949430407685	0.006662069096248238	-0.02035078979937532	0.003607421059372086	0.004019272591808565	0.01688049611252151	-0.01143352194982481	0.004806870483824499	-0.01323709701818178	-0.01705974976992136	-0.01204899053321162	0.007932173182966032	0.009905749456069691	0.02706117771879091	0.01297082147331341
-0.01542159383993946	0.006573109481309292	-0.01932821339481192	0.003711612669094473	0.003609418839069289	0.01594954175630103	-0.0117952188394595	0.004812069138249164	-0.0128374594634756	-0.01773053136615327	-0.01253808443738547	0.00670395021651729	0.009491608437645082	0.02724127668614096	0.01294806939786591
-0.01599544095539451	0.006060104565750825	-0.01938151496994472	0.004477909658640613	0.003393313089716687	0.01596194028451425	-0.01162008585300222	0.005291363543866445	-0.0132900441698873	-0.01692660121271861	-0.01263187945075472	0.006705139933872631	0.01054933507671898	0.02758119491146657	0.01272141159683304
-0.01642305142239753	0.005893412182789395	-0.01913807157859507	0.00464099210042344	0.002587766280029324	0.01552022284876986	-0.0116880432511362	0.00511132584088414	-0.01398039885518472	-0.01674045798165535	-0.01214636621637721	0.006532156741833273	0.009499196279391799	0.02657334334983324	0.01438371471603883
-0.01577379730857553	0.005178658773986218	-0.01933367428712696	0.004025014939981261	0.003556470304290515	0.0162677569839309	-0.01223965896564529	0.005574679249128411	-0.01457001649365719	-0.01586996952965841	-0.01175854398527887	0.006369693686810701	0.009393442058349157	0.02691142656492429	0.01452490938764039
-0.01633785876192662	0.00423423441189711	-0.02079526167935788	0.004902435802697541	0.004011190507274609	0.01634376940078652	-0.01347227980279866	0.005134799466976259	-0.01398368059298302	-0.01658632305480789	-0.01158277828805498	0.007063160343468794	0.008900524855240725	0.02858566764406367	0.01486647607638697
-0.01613712086752983	0.004641968669482813	-0.02160306423540095	0.005368452579278616	0.00460322578217931	0.01654911698024475	-0.01336567207077148	0.005046264869528805	-0.01346629497659721	-0.0170532262956114	-0.01142331625045556	0.006441676918218064	0.008507071606232004	0.02845762116832833	0.01501479263594224
-0.01598953861505437	0.003472976686817564	-0.02134501734697267	0.005394427117445416	0.004425259608633714	0.01637452871949785	-0.01357424956773853	0.00564551237330102	-0.01430363046309159	-0.01742149397729725	-0.01090845276573371	0.006412785238719784	0.009002162090358954	0.02833727129474289	0.01544303081260551
-0.01644699968505725	0.003365497222202016	-0.02090147643629173	0.006511965414311973	0.00460404395808478	0.01576315348477975	-0.01392994080974969	0.005867371380501252	-0.01444736346144115	-0.01785719227542731	-0.01041448360976716	0.00655096407241286	0.008393516093772958	0.02892185803976531	0.01594587660144287
-0.01593949453064991	0.004038823157695846	-0.02084285366142749	0.00638003946396884	0.004679356022364245	0.01539050749630166	-0.01409500321853575	0.00682802211175515	-0.01435856152607996	-0.01753419343034912	-0.01137790606077271	0.007482135613039037	0.008919387625370409	0.02835280264544192	0.01673366467518433
-0.01558557494554813	0.004156403475134261	-0.02089776878310065	0.006282470767257882	0.004626782526051088	0.01520796803674607	-0.0144825224656075	0.007439264085877473	-0.01456104338040164	-0.01893145232702642	-0.01210774460639918	0.007118775549083509	0.009164386456387324	0.02787561911985015	0.01760087705719404
-0.01592413433938278	0.004121003268068239	-0.02098422559734769	0.005779916347872051	0.0040056255218065	0.01474270465834471	-0.01525669132788255	0.00687326809934935	-0.01401364087393189	-0.01870815544689036	-0.01096056280088487	0.00683061068195652	0.008682953801170075	0.02829180359538923	0.0186628160619472
-0.01655892615200094	0.004204002830310076	-0.02135575843091592	0.006258809810086567	0.004863682603382435	0.01484672373073714	-0.01638009492725249	0.006628899141773614	-0.0147982294042468	-0.01889044636096282	-0.01019329678490011	0.007000985076502195	0.00905158386686172	0.02893265896779557	0.01875947957143315
-0.01608038858606753	0.003814057265853758	-0.02112021678159667	0.007570201860814592	0.005616788411116569	0.01344713010303866	-0.01648318018733891	0.007014019007247851	-0.01530294624957973	-0.01943363783375102	-0.01018277851148408	0.00723128080090181	0.008504723359598745	0.02922088888556038	0.01989948118950929
-0.01577483152790193	0.003812074187127076	-0.02148301354993604	0.007965551043122025	0.005497795841349018	0.01416603797468419	-0.0168854691623832	0.00769299644725463	-0.01544205691891784	-0.01880025782666334	-0.01057160061748896	0.006704735733256931	0.009096821142563275	0.02945496387132641	0.01888069319538205
-0.01630442340334459	0.003898666783072956	-0.02105552375466518	0.008132047176679265	0.005291291486922645	0.01544071669965075	-0.01778412745877158	0.007311545801848784	-0.01581385957083392	-0.01825228256069911	-0.0104225463824057	0.005307913230400335	0.008771472534004329	0.0296865797040138	0.02002599048699588
-0.01586993777895562	0.003310375831954301	-0.02126793841445279	0.008780519613356701	0.005228850618826275	0.01470213111367302	-0.01794604121959182	0.006220304562340129	-0.01530802200584891	-0.01792969674381267	-0.01046182923264627	0.005499989133966349	0.009098598505705272	0.03021624940385606	0.01961488141906215
-0.01648431421362939	0.003209664138933324	-0.02047890225733315	0.009367618095400562	0.005362765891999688	0.01445427010759837	-0.01801890007261515	0.006326004878525082	-0.01466709954132571	-0.01899870952640009	-0.01062325579150025	0.005322623661131329	0.009532107339335742	0.03029714718947664	0.01883600359800758
-0.01689836906027897	0.003335764219450324	-0.02116913349417426	0.01034442252125036	0.005123006407112496	0.01372897040668786	-0.01768536279837633	0.005261628790000361	-0.01331054094553787	-0.01845479500956909	-0.0116352736868518	0.005140889135920715	0.009410242274450253	0.02964590509880147	0.01941235876553754
-0.01596365736126582	0.002479733653342649	-0.02157183106627203	0.009895198034470639	0.004124757431133164	0.01374559965269506	-0.01685820761907276	0.006248238265858963	-0.01217269979086613	-0.01799378977269489	-0.01194121378594459	0.004837947013787758	0.008288266075667072	0.02972385960779753	0.0190266566502581
-0.01609810056695704	0.002783352855834108	-0.02105241450253001	0.007860368190535948	0.004255956128354721	0.01376080968912075	-0.01671622852689906	0.00659917742570354	-0.01210324783950718	-0.01707955581281217	-0.01284846757902636	0.004766313900691724	0.008816444667658831	0.0297233968092727	0.01999147623171249
-0.01629232776808154	0.003733681808173003	-0.02038901229007578	0.007552891647281406	0.004171929777581962	0.01361356304582539	-0.01611072678561718	0.007233176102248995	-0.01182272990563561	-0.01647391596882775	-0.01243765284433984	0.005761672327309134	0.007087372428360883	0.02976249517701324	0.0198704255018517
-0.01593256370272467	0.004081484329391732	-0.01970098018408201	0.008159792364752009	0.004170625490671376	0.01325332250133848	-0.01651881512418705	0.007059434871800274	-0.01204495192228451	-0.01632091987399742	-0.01356334043626384	0.006255880632657515	0.00620514744928382	0.03139480518498647	0.02066982975755771
-0.01572532503245561	0.004675672066347808	-0.0205846787014945	0.01049657700022789	0.004883802069613474	0.01212186391186354	-0.01595595286044706	0.007631924132155965	-0.01284853792206039	-0.01603217291247272	-0.01324559135749126	0.005616790071143685	0.006421704479306182	0.031350287092303	0.02134604427395492
-0.01578158687387687	0.004793993581095952	-0.01980026282320096	0.009390380356480372	0.004468484011875939	0.01165745440932775	-0.01596149460834327	0.007329221172329536	-0.01218472130474255	-0.0162790904624468	-0.0138170037238714	0.00562650146692989	0.005551754858623477	0.0326358097171956	0.02235844714960183
-0.01621816396018094	0.005158803275956178	-0.0204899012424741	0.009072118604454059	0.004074604755776812	0.0121174968297677	-0.0154568641073455	0.008599877159157832	-0.01182290808171362	-0.01576249327957868	-0.01301043599637386	0.006217746520894032	0.004812678699375784	0.0310247577044125	0.02337912604917625
-0.01620922954992654	0.005594335669259334	-0.02130270817551727	0.008771069419513632	0.005361908406804283	0.01199882387862317	-0.01568614229352268	0.009830087925857822	-0.01191977723129284	-0.01614348047130437	-0.01268293095733797	0.006446814227403244	0.004799970076742977	0.03083491899461246	0.02311524344372978
-0.01636539842047058	0.006627889490213035	-0.02102578185596229	0.009274278517243422	0.004953254178561628	0.01225478235351951	-0.01517304347016109	0.009001000920013547	-0.01207556514959375	-0.01562478549941082	-0.01351737738283676	0.006430314826343431	0.004399168178225547	0.03089434953841773	0.02432168475536739
-0.01669161244553274	0.006557732822648599	-0.02078644047710346	0.008181895441337142	0.004325907811778884	0.0134564834649632	-0.0150789522484711	0.009148549743999368	-0.01147250907486437	-0.01604253067764627	-0.01496585974555831	0.00647040587393162	0.004442189228968083	0.03150423941755223	0.02413563874965097
-0.01606525710444107	0.006272011520834543	-0.02131613138195895	0.008400197892230643	0.004599442014311728	0.01357744550611761	-0.01518289860492574	0.009212535956100942	-0.0106687651938477	-0.01501485563537075	-0.0154562860664762	0.005582049173921091	0.005409278464930736	0.0317178199944244	0.0245916332446679
-0.01586535316195836	0.006103763483605085	-0.0221256679465868	0.008010903312297743	0.003821690100833441	0.01352473065985427	-0.01536093454394311	0.009317586265002231	-0.01028863919613844	-0.0150872891546075	-0.01547036693617843	0.006364399265262513	0.006165369432206514	0.03096010585928326	0.02456597997418719
-0.01608394064867424	0.006459554352762749	-0.02264251418985672	0.008307767549490563	0.003138886424332132	0.0136054059389038	-0.01532420177595362	0.01018318661847845	-0.01001377762123531	-0.01512310702158343	-0.01424945037023695	0.006375946342844441	0.006700836434492739	0.03078718737775497	0.02429058601322692
-0.0168900222394599	0.006615395375892071	-0.02316785349695552	0.007682498264758981	0.002702582387470565	0.01347903530575112	-0.01493803042786095	0.0106051873488312	-0.008912474886281871	-0.01585547001914517	-0.01408087461843088	0.006265642250491185	0.007203570341566285	0.03101176796091061	0.02450624829688336
-0.01585350736821622	0.008134587767882347	-0.02281672163276269	0.007815194078393413	0.002572854280788239	0.01264006156959396	-0.01452490648822317	0.01070003018475701	-0.009291273491670735	-0.0164309636450849	-0.01344022562352309	0.006273931783087952	0.006538821580828882	0.0304702174592005	0.02475965181203743
-0.01652402119357144	0.007499268379873546	-0.02230288826923182	0.008064134802388651	0.002232120839168572	0.01256480712987895	-0.01382194289732428	0.01095499423110313	-0.009420024895722467	-0.01550052938424201	-0.01357026484698598	0.005013037401369616	0.007281575442141169	0.03122379280713637	0.0241279672801375
-0.01593986399824587	0.007499023722623878	-0.02148745215254541	0.007656871018014551	0.002991670353504561	0.01373119307356074	-0.01419904952421372	0.01012516178075212	-0.01005794163225394	-0.01491506654279606	-0.01266005628054812	0.004931454057490833	0.00689719621418652	0.03203173267128502	0.02416637708599167
-0.0168913910955244	0.007690195249138519	-0.02031040016202312	0.008256932266409413	0.003640374589319206	0.01474047030329451	-0.01411407690359555	0.01010534661926266	-0.01033036360607492	-0.01543530526320541	-0.0134825099705761	0.004942891514806536	0.007918771353458511	0.0328360947535512	0.02466986996348125
-0.01624131947008722	0.007496877310566981	-0.0198349637409154	0.008148362109368441	0.003590995383952467	0.01461574893448458	-0.01441749297860994	0.01037366455338434	-0.01037839761166398	-0.0154200076817399	-0.01341393944444391	0.004949915054681162	0.008341618666126115	0.03243851586191018	0.02413501872090579
-0.01651904784157976	0.007833267433538044	-0.01973881550940151	0.007680241479986714	0.004841309780336367	0.01512416197391531	-0.01442302571931823	0.01012902247209269	-0.01050121896833568	-0.0147428113715356	-0.01294375331532738	0.004537065622442368	0.008264617551661461	0.03243628004492237	0.02453028779786615
-0.01673131931994998	0.008889846109187437	-0.02044234545525947	0.008759614293455899	0.004807355003285996	0.01521074548009826	-0.01474353798152685	0.009817321255042921	-0.01048784189007863	-0.01481212479487504	-0.01156041215851245	0.004107929967800905	0.008258684548172746	0.03245354615181004	0.02457644050835012
-0.01576642209490575	0.00927558662708329	-0.02086724351975949	0.008229943403120527	0.004826954284187668	0.01438880868752224	-0.01519612714890016	0.01113895360483314	-0.009765780672621613	-0.01516396634350059	-0.01087607227262133	0.004271256232212126	0.008124635555346781	0.03338718322364667	0.02462501162310377
-0.01552016721056726	0.00905892855347696	-0.02030991566617732	0.007289327377683116	0.005285283511310634	0.01465658422206784	-0.01502994252439872	0.01159241035972597	-0.01077774098366176	-0.01519931999689256	-0.01067116574020277	0.003415484457998899	0.008978780400566464	0.03425944018235251	0.0249088896799956
-0.01596420830631284	0.009221592942942843	-0.0206032591447099	0.00728825537552286	0.004717910153633098	0.01388520455046016	-0.01508323430207247	0.01124810876266902	-0.01191639983105913	-0.01451768863015646	-0.01131103955257429	0.004041614935157298	0.007112992447934126	0.03384948802231136	0.02426450651436113
-0.01462890072639378	0.00991330633472249	-0.02110470779111887	0.00764294003543709	0.004272432378331414	0.01379497257074036	-0.01562129712551876	0.01093833282939644	-0.01272202767323453	-0.01324218148490564	-0.01136779257459297	0.004400295954918532	0.006342678093591011	0.03409293664095404	0.02503461930864126
-0.01503971338891763	0.009627537458960431	-0.02221252738692511	0.006611509544363571	0.004364356679823156	0.0138933798116595	-0.0158718237758191	0.01095884324021107	-0.01266431524179311	-0.01366875897557457	-0.01138008595620177	0.003877866687504478	0.006384430622569201	0.03462491082956751	0.02451863497239559
-0.01468236988387062	0.009211134360935957	-0.02242327839699571	0.006700064771883975	0.004157942209033649	0.01412510693884295	-0.01628669906211591	0.01074580672961739	-0.01139274837718247	-0.01307012824346065	-0.01093793576440882	0.004361996354117284	0.007177510739155669	0.03528549267520339	0.02404643502747239
-0.01481198321493382	0.008895897509884391	-0.02311902433574611	0.006798389201532146	0.00374692962209644	0.01409222193764137	-0.01583687752096774	0.01072728408357482	-0.01161759777281333	-0.0135003792578316	-0.009680838992627394	0.004975562873789016	0.007090700964290857	0.03457075712052221	0.02487897587074889
-0.01636102351285285	0.008965667029494098	-0.02215279017594798	0.006409718809433212	0.004409674916805439	0.01444853650326627	-0.01565505668533711	0.01082123386613459	-0.0128752173242821	-0.01337307584693886	-0.009832319123372346	0.006432442876019878	0.005719541044172664	0.03567880625043338	0.02643571764569219
-0.01667806256152271	0.00907990562676475	-0.02249341875721322	0.006434184615347407	0.004345370521249725	0.01465297416753131	-0.01586592637348215	0.01084467771230913	-0.01201209838028426	-0.01320017928817768	-0.009775741910867497	0.005520598877859703	0.005653660085238078	0.03652615906503168	0.02612141906021676
-0.01676442880360007	0.009035927905301881	-0.02213252305253766	0.007213664550560928	0.004358934589595242	0.01512961478521879	-0.017370109877269	0.010564545447173	-0.0130767057010162	-0.01223200089385512	-0.01102554376860143	0.005316509741982542	0.005391935785771924	0.0372588904632928	0.02602667734291353
-0.0164180838144945	0.008873306418446303	-0.02021439583300841	0.006933549902303025	0.003404771990859423	0.01430749301123746	-0.01719960912105867	0.0101083977868745	-0.01287842856689186	-0.01278464085051551	-0.01195627016899292	0.005072584971941366	0.005720336698281821	0.03820802246346186	0.02685752395176111
-0.01663408487163665	0.009311483876818891	-0.02036174281855047	0.00722008711925499	0.004120935206788356	0.01461708128820338	-0.0171313896669942	0.01057436768393744	-0.01310216099136834	-0.01335645983161476	-0.01195818713293328	0.005212825707218274	0.005816310801841119	0.03796803487206363	0.0271414263137309
-0.0174814241109017	0.008648942807291386	-0.02053389437382222	0.007281449035139271	0.003610269930429677	0.01519542873440594	-0.01823928454652202	0.01126612349776923	-0.01168075474186393	-0.0139479782343106	-0.01255303361260252	0.005420979060391948	0.00493010962735969	0.03854582552767753	0.02578989311139501
-0.01812037717324666	0.009345841732535012	-0.02020832390394217	0.007362092036749177	0.003488048878255268	0.01495118660895334	-0.01817749937640397	0.0117834035655659	-0.01202881150756457	-0.01395669801666899	-0.01354690624264943	0.004874261180561612	0.003960388820724883	0.03914789143686274	0.02466648982006908
-0.01847885712408692	0.009714807461149257	-0.01947734026323358	0.006664688913887794	0.002977463173256645	0.01486391553335242	-0.01876936152372031	0.01172221953095304	-0.01302848256903683	-0.01397293496029461	-0.01302058408832951	0.00456371063533631	0.003585477322217676	0.03762660559965317	0.02510766065088799
-0.01780143309729221	0.009396596833236112	-0.01976556122977932	0.00654482456039033	0.003171171982332521	0.01565256588802144	-0.01867188837942973	0.01229923213088935	-0.01342544574603731	-0.01441258014911162	-0.01214777552321011	0.005134048745489492	0.003435679551506317	0.03686865429623375	0.02487099178834684
-0.01756522162875518	0.009964745943743566	-0.01977197753418033	0.0065862316878035	0.002637568387595213	0.01618761150601855	-0.01952333211882049	0.01159340758617972	-0.0129105880251285	-0.01315601055423465	-0.01311142626029382	0.005643867093169247	0.004243951057370486	0.03735239034820245	0.02444356062935382
-0.01760871550840137	0.01088970481053072	-0.01917872825256173	0.006418263060502325	0.002936973031507306	0.0158609946979148	-0.02054412962043946	0.01184365487651806	-0.01248807755323794	-0.01321284280537849	-0.01268578470240633	0.005972129224611253	0.005103750253979626	0.03802045303835098	0.02461077792375554
-0.01874887594728958	0.009865363494289563	-0.01848209486182076	0.006905777584507448	0.002885081318791283	0.01627155676880288	-0.02126030737351624	0.01219879785437544	-0.01288376329892635	-0.01298286176752234	-0.01323560955193503	0.005834323794732837	0.006095169498892286	0.03785443104087821	0.02415617912151358
-0.0191718280015617	0.01028191824799276	-0.01945913801919269	0.00692656543737497	0.002412169871772285	0.0176721068304867	-0.02070770294917812	0.01231366499151304	-0.01252895321577235	-0.0136467019156406	-0.01459638156518106	0.006260320102257036	0.005814370366290088	0.03832001170054815	0.02430743751453063
-0.01997496006176158	0.01011724774694087	-0.02006908763649676	0.007632531882981419	0.003400089346254687	0.01759706120753857	-0.02059760250052022	0.0127522559455151	-0.01184390761794728	-0.01281734619240832	-0.01419169359381012	0.006153303527401566	0.005462660181423586	0.03788417666776986	0.02479287112568296
-0.01990682467139748	0.01014501292478285	-0.01999288936190399	0.008069929566243358	0.003495387793975291	0.01728508751971447	-0.02022823803307063	0.01227323556478854	-0.0111846320260178	-0.01238713949058146	-0.01321072096934506	0.00574926689017255	0.005735796060915722	0.03794387001135707	0.02541076327968872
-0.02021114135866453	0.01052616563088067	-0.02145193434820589	0.009239092948981689	0.002612164949345464	0.01760693865676677	-0.0203894234357381	0.01239333377947693	-0.0114228099583159	-0.01250777489016103	-0.01354198885699631	0.006317110671411802	0.005942986835441658	0.03871177145724622	0.02609043967553459
-0.01997548068207955	0.01008458496534818	-0.02083820536283648	0.008410955152746862	0.002658072324682625	0.01790378374808144	-0.02117396625957388	0.01217228527490266	-0.01265163229553111	-0.01273126223055787	-0.01352869586705063	0.00732478426978922	0.005100526748514144	0.03926417417898351	0.02621395248769198
-0.02003201409213928	0.009648421106888815	-0.02000207930381342	0.008413578865285798	0.001905835793205246	0.01795630597396292	-0.02080120343588374	0.01201072096143185	-0.01163137587886139	-0.01223919210246077	-0.01427317866191358	0.006869517608646847	0.005894988627426816	0.03983347306436852	0.02594428114176905
-0.01930109250891998	0.009716388551582314	-0.01946799657115969	0.008195624831595187	0.001901976707789355	0.01679602795726931	-0.02159438419426964	0.01181132425968678	-0.0111252644067127	-0.0120585326482337	-0.01358724935137468	0.007058949177101967	0.006029572656268294	0.03922335631576578	0.02572628087824824
-0.01987726693861847	0.01018364977390843	-0.019671273299256	0.008197854194445332	0.002372008094147171	0.01716095999221134	-0.02297323844886133	0.01244708754639867	-0.01104018238349234	-0.01244603945966488	-0.01278573098370839	0.00691325184851671	0.006424048295263038	0.04020203748135426	0.02473529298569133
-0.02023023113073763	0.01101467975714763	-0.0204326961470068	0.008089524416402165	0.002186068898093585	0.01753561214134614	-0.02407355085709978	0.01250697141161761	-0.01147299812532369	-0.01261147813928581	-0.01292382788638979	0.005901295445836702	0.005647477190410703	0.03950726069788919	0.0243172782142636
-0.0209515602366781	0.01028408102236755	-0.02094795846612121	0.007907359729661615	0.00218008019127014	0.01794895640352834	-0.02297882137298593	0.01241201896294386	-0.01196110878733093	-0.01315466035349122	-0.0131444499325809	0.006730779595164188	0.005462186658586568	0.04127576911194933	0.0248284841722492
-0.02065969319041339	0.01074768017974677	-0.02064698000599122	0.007862867653523627	0.00336780107656276	0.01915651724937961	-0.02335961442418434	0.01229274856219825	-0.01165135830800247	-0.0133430995603428	-0.01389601576831145	0.007171779260365621	0.004607829110919295	0.04255307582928711	0.02587787864572494
-0.02027578149092302	0.01053014009600741	-0.01997917229919427	0.007778843543629267	0.002570953388182584	0.0195010513538787	-0.02229949210819637	0.0128495862735386	-0.01192558933962876	-0.01374896880550119	-0.01399473812742291	0.006371237481727868	0.005104100384684802	0.04305586422560945	0.02660761791068911
-0.01993491911568057	0.01086752248429464	-0.01965503029950025	0.00821519186497412	0.002976040323204532	0.01936781795126918	-0.02139705954802341	0.01276744756077669	-0.01173000070109123	-0.0144859042472984	-0.01396162875321405	0.005601456309094088	0.0055068141012381	0.04321446881293031	0.02716568390243107
-0.02003819440112398	0.01065794491866602	-0.01851787082625989	0.007667934442431058	0.002874937208779293	0.01915149212482747	-0.02174363900366913	0.01285016683624318	-0.01125946769021725	-0.0143363984173509	-0.01454536993489985	0.004951651432762175	0.004759775090903348	0.04384785902781002	0.02660538933368201
-0.02004783097483764	0.009757053026969602	-0.01891131575329977	0.007901972025518855	0.002844175939772264	0.01967813730764711	-0.02151879795805837	0.0135732700931997	-0.01093233651655297	-0.01312290860365734	-0.0151278400112933	0.005479318834737512	0.004701907437009243	0.04379869889641974	0.0268943004277169
-0.0188851139474393	0.009489718245544586	-0.01933880257988957	0.007224843916823175	0.002876209082049108	0.01961539392840261	-0.02032563944913104	0.01329630964844447	-0.01115393985564442	-0.01345126336575353	-0.01506907646685252	0.005917794203011917	0.004784197315602562	0.04442857860869813	0.02568675525719838
-0.01996164618856766	0.008921392150045254	-0.01829461207441205	0.006217002595604751	0.002536415889801136	0.01891942800979152	-0.02029062008816401	0.0134666644541569	-0.01174149639224363	-0.01320468376519407	-0.01492232427547213	0.00611429422543637	0.005675108263434429	0.04478957860781271	0.02641551389660884
-0.01992562034890411	0.009351051634257181	-0.01805082992495058	0.006156833121613556	0.003652874817386742	0.01863138577844659	-0.01983214638301221	0.01396319108900251	-0.0115630784218148	-0.01244263385337036	-0.01437323956771031	0.005093957954203268	0.005993915590773315	0.04460228310186379	0.0264043189723252
-0.02052576134305129	0.009652618855942839	-0.01814411991926085	0.006145348522046104	0.00283909065810517	0.01809852778080112	-0.01990001766447508	0.01370399445880083	-0.01091408411864954	-0.01182303060015788	-0.01423602771091692	0.005430313279129684	0.006485067915503871	0.04552339324297795	0.02724829725591255
-0.02145625820843056	0.008562071180868949	-0.01804845165372035	0.00593079606919361	0.00250016240790607	0.01789816256819898	-0.02031573486286595	0.01359220117310772	-0.0117470544053422	-0.01191529182146417	-0.01493314197014184	0.004954547879502141	0.006576754729695374	0.04590069381670657	0.02712952898665011
-0.02112007846429309	0.007866815936484896	-0.01790919887814066	0.006420072402706653	0.002690881629458186	0.01791317115932445	-0.02057792177681781	0.01298274535300226	-0.01156417881414354	-0.01157028072291338	-0.01578271175115775	0.003766243602441793	0.005660776954291728	0.04630921929025926	0.02719127406386507
-0.02118715096952906	0.008250244209866836	-0.01632624441995673	0.006360081802308988	0.00219944296441088	0.01809380397706417	-0.02083770646554265	0.01183241124398032	-0.01161953337641247	-0.01243613233035112	-0.01598360398658194	0.003702268913716653	0.006802467078675586	0.04649311698475475	0.02786781326962062
-0.02092571120697728	0.008456157181710861	-0.01629420389147604	0.006141946471330806	0.002211079046278153	0.01752960463047659	-0.0209591491521573	0.01244280088773303	-0.01218802007091828	-0.01140987977044544	-0.01534179046302719	0.002732153686319544	0.007542462936564867	0.04756785108739144	0.02796924475059159
-0.02195922271267825	0.008583990650705441	-0.01538638080872748	0.006701693278891468	0.002919251734102457	0.0184712773418173	-0.02025364079621626	0.01160874887665175	-0.01198624707387475	-0.0118703297169887	-0.0147256151791062	0.003750880570022194	0.008171812425264394	0.0481836834985024	0.02841119948405191
-0.02249172676763245	0.008832170723407695	-0.01543922127197381	0.006512316019982386	0.002730254355270412	0.01843338416767648	-0.02012692134011041	0.01228104364644977	-0.01254030464091505	-0.01104967361283027	-0.01420325230240649	0.003610403139240548	0.00723581325239361	0.04806828606642045	0.02702639078010916
-0.02273405429468023	0.009794615708098794	-0.01480908297033015	0.005970361846443869	0.00277502194835888	0.01939708336853319	-0.01980344761848871	0.01066465020679308	-0.01284013973380828	-0.01081899261536845	-0.01379310482917839	0.004079798856925235	0.007319234985593195	0.04859971078247964	0.0274295103135867
-0.02257097720896495	0.0102803112050299	-0.01476540452535874	0.005832663145309763	0.003144097704975368	0.01868772078740022	-0.01958385661339688	0.01171931214644673	-0.01265666328333243	-0.01143669913146489	-0.01430988016413082	0.00452733976334084	0.007347734362374549	0.04843635685092314	0.02634028257799459
-0.02403335057331946	0.009801694869109943	-0.0156140579141823	0.005662095144368735	0.003829796692473852	0.0179119880803521	-0.01844022443461927	0.01087077240350387	-0.01224767797674588	-0.01198269677816588	-0.01408646640326627	0.004570299418253182	0.007066743354157065	0.04749592713569302	0.02710015574573876
-0.02377170003203066	0.0100648769639794	-0.0153942143506681	0.005826459017504095	0.004277016233222741	0.01855162698433588	-0.01929360035093983	0.01173655845934252	-0.01201879529102781	-0.01083119324196469	-0.01452651711282849	0.004281263348026934	0.007933629731267253	0.04873538360520473	0.02740377707161573
-0.02490008393394372	0.01008210053204261	-0.01495475469581548	0.003896680435803905	0.004492653437137006	0.01849363409858451	-0.01980983455331233	0.01223324368543782	-0.01187841850282842	-0.009863976310586331	-0.01526063128038502	0.004147254041504095	0.008335349818836994	0.04911814025818784	0.02700101318816395
-0.02493650948164128	0.01040678571248289	-0.01466040884736189	0.004484992764679162	0.004671188692755623	0.01811982439569515	-0.02096074813131414	0.01314787458258704	-0.01197282310252439	-0.009995562839782757	-0.01499475846880005	0.002973154987729931	0.007614231276866546	0.04898197866772357	0.02779072373369318
-0.02454406551211574	0.009695264003662156	-0.01455550801990341	0.004395596396531544	0.004711565040086851	0.01789516195104257	-0.02134340057129975	0.01310727783066346	-0.01263681258984339	-0.01022967274232939	-0.01501344703322549	0.003955482275210365	0.007267866074772887	0.04927573480823545	0.02703727114132448
-0.02581507659051208	0.00945701084690094	-0.01539349298304957	0.003518041870265842	0.004209198422697402	0.01841303007765005	-0.02156228148759477	0.01306612395001083	-0.01211449943581298	-0.009477965971609825	-0.01547603867118952	0.004352153928333255	0.005620455751513369	0.04903815753161389	0.02779311222567604
-0.02392416354000204	0.009858972019937781	-0.01501948045035567	0.004382328703876669	0.004479899676270049	0.01828463478245856	-0.02105009142991641	0.01273176426042016	-0.01281062441252201	-0.009995220887146106	-0.01538660188360774	0.004405493174045955	0.005683873040035141	0.05028220462882149	0.02664429706578536
-0.02386262896599833	0.0101583598406064	-0.01466149793902635	0.004231567625378823	0.00434333683777488	0.01893409922401623	-0.02135894268676618	0.01301758192091945	-0.01224709996437937	-0.01006553042484026	-0.0150106955973065	0.003544544468937427	0.00573813851465136	0.05029129452262524	0.02617282342454491
-0.02356277243566618	0.009989061482976347	-0.01501484609865961	0.003885167245610201	0.00469932058085043	0.01884109932229316	-0.02185685737549352	0.01303926093913327	-0.01206534652449215	-0.01029532314932924	-0.01586137098969109	0.002301382080705919	0.00619898042764	0.05025132663104342	0.02678838191125132
-0.02314949880763362	0.01005262341142855	-0.01517044739403861	0.003317133922163296	0.004611269630846682	0.01855074466899798	-0.02180527873046295	0.01270407365295301	-0.01228098581929069	-0.01058551120890472	-0.01448022593501086	0.002150584123692428	0.00582664353979824	0.05043662604465678	0.02598593356614232
-0.02363338622778799	0.01065674758030517	-0.01595832319916077	0.003258231192907357	0.004570417779146241	0.01878700648417231	-0.02180942516200884	0.01288335825935749	-0.01184212792798388	-0.01051644400396362	-0.01464309514307882	0.001499860578204643	0.005609127823825135	0.05088400600543415	0.02677112230271694
